"","...1","hit_id","query_id","biosample_id","closest_ref","distance","SRM_present","single_closest_ref","na.rm"
"2564",2564,"OYPA01.44.1_3/62-435","OYPA01","SAMN06165575","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.372045,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"2565",2565,"OYPA01.44.1_2/11-266","OYPA01","SAMN06165575","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.506418,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"2566",2566,"OYTQ01.1463.1_2/7-240","OYTQ01","SAMN06165385","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.955671796485778,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"2567",2567,"OWWO01.29765.1_1/2-185","OWWO01","SAMN05826989","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2568",2568,"ORCH01.3928.1_4/64-437","ORCH01","SAMN06115434","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2569",2569,"ORCH01.3928.1_5/1-253","ORCH01","SAMN06115434","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2570",2570,"UESF01.627.1_14/63-436","UESF01","SAMN06115481","['QUERY___Ley3_66761_scaffold_1025_dsrA']",2e-06,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"2571",2571,"UESF01.627.1_15/11-266","UESF01","SAMN06115481","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.009234,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"2572",2572,"UESF01.32845.1_2/11-266","UESF01","SAMN06115481","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.193795,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"2573",2573,"UESF01.36678.1_1/60-318","UESF01","SAMN06115481","['Bilophila_sp._4_1_30__BilSpec3']",0.0113738645937054,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"2574",2574,"UESF01.5214.1_2/63-243","UESF01","SAMN06115481","['Desulfovibrio_desulfuricans__DslDes16_DsvAlas8']",0.443129162983966,TRUE,"Desulfovibrio_desulfuricans__DslDes16_DsvAlas8",TRUE
"2575",2575,"UESF01.51615.1_2/11-151","UESF01","SAMN06115481","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"2576",2576,"UESF01.51615.1_1/1-148","UESF01","SAMN06115481","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige2",TRUE
"2577",2577,"UEQD01.1998.1_1/64-437","UEQD01","SAMN06115450","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2578",2578,"UEQD01.1998.1_2/11-266","UEQD01","SAMN06115450","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.009314,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"2579",2579,"OVMF01.12152.1_2/11-266","OVMF01","SAMN06016380","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2580",2580,"OVMF01.41032.1_1/1-214","OVMF01","SAMN06016380","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"2581",2581,"OZOC01.21458.1_2/5-152","OZOC01","SAMN06164550","['Desulfitibacter_alkalitolerans__DfiAlka2']",NA,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"2582",2582,"OYRC01.838.1_2/100-473","OYRC01","SAMN06165615","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.064688,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"2583",2583,"OYRC01.838.1_1/11-175","OYRC01","SAMN06165615","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.047648,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"2584",2584,"OWUN01.41726.1_1/1-246","OWUN01","SAMN05827003","['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"2585",2585,"OWUN01.28119.1_1/11-240","OWUN01","SAMN05827003","['Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2586",2586,"UPCD01.11507.1_2/11-266","UPCD01","SAMEA2737730","['Bilophila_sp._4_1_30__BilSpec3']",0.0109088645937054,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"2587",2587,"UPCD01.11507.1_1/2-94","UPCD01","SAMEA2737730","['Bilophila_sp._4_1_30__BilSpec3']",0.0204058645937054,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"2588",2588,"OYJJ01.157.1_2/64-437","OYJJ01","SAMN06165432","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.02861,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"2589",2589,"OYJJ01.50.1_5/52-399","OYJJ01","SAMN06165432","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.16306098423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"2590",2590,"OYJJ01.157.1_1/11-266","OYJJ01","SAMN06165432","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.001341,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"2591",2591,"OYJJ01.50.1_4/7-240","OYJJ01","SAMN06165432","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.941330796485778,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"2592",2592,"OYJJ01.2924.1_1/11-141","OYJJ01","SAMN06165432","['Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA,TRUE,"Desulfovibrio_sp._6_1_46AFAA__DsvSp231",TRUE
"2593",2593,"ULWM01.25244.1_1/63-287","ULWM01","SAMEA4835812","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"2594",2594,"OWAZ01.6290.1_5/64-437","OWAZ01","SAMEA3708632","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2595",2595,"OWAZ01.7600.1_4/11-266","OWAZ01","SAMEA3708632","['Desulfovibrio_desulfuricans__DslDes17']",0.00674469522161544,TRUE,"Desulfovibrio_desulfuricans__DslDes17",TRUE
"2596",2596,"OWAZ01.7600.1_5/1-293","OWAZ01","SAMEA3708632","['Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358']",0.0193448290485498,TRUE,"Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358",TRUE
"2597",2597,"OWAZ01.6290.1_6/11-266","OWAZ01","SAMEA3708632","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2598",2598,"OYHZ01.1209.1_1/11-102","OYHZ01","SAMN06165499","['Bilophila_sp._4_1_30__BilSpec3']",0.00166686459370536,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"2599",2599,"OYHZ01.1209.1_2/1-89","OYHZ01","SAMN06165499","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"2600",2600,"OYVC01.2278.1_1/1-297","OYVC01","SAMN06165551","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.05108198423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"2601",2601,"OYYT01.51990.1_1/1-122","OYYT01","SAMN06165174","['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"2602",2602,"JAHZCJ01.11.1_116/12-267","JAHZCJ01","SAMN19224936","['uncultured_bacterium__EF645664']",0.00168405205455515,TRUE,"uncultured_bacterium__EF645664",TRUE
"2603",2603,"UZQG01.6774.1_1/64-437","UZQG01","SAMN00792022","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2604",2604,"UZQG01.6774.1_2/11-266","UZQG01","SAMN00792022","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2605",2605,"UZQG01.13222.1_1/97-347","UZQG01","SAMN00792022","['QUERY___Moorella_thermoacetica_2_dsrA']",5.415438,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA",TRUE
"2606",2606,"JAGZUV01.22.1_25/63-436","JAGZUV01","SAMN17801188","['Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",0.0260857877444196,TRUE,"Desulfovibrio_sp._6_1_46AFAA__DsvSp231",TRUE
"2607",2607,"JAGZUV01.22.1_24/11-266","JAGZUV01","SAMN17801188","['Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",0.0354597877444196,TRUE,"Desulfovibrio_sp._6_1_46AFAA__DsvSp231",TRUE
"2608",2608,"UPNM01.41320.1_1/1-228","UPNM01","SAMEA2737847","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"2609",2609,"ORPR01.79471.1_1/1-150","ORPR01","SAMEA2338725","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.919169796485778,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"2610",2610,"OYTT01.2060.1_1/1-179","OYTT01","SAMN06165648","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"2611",2611,"OYTT01.2305.1_1/1-94","OYTT01","SAMN06165648","['Desulfitibacter_alkalitolerans__DfiAlka2']",NA,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"2612",2612,"OQJK01.2288.1_4/23-276","OQJK01","SAMD00036353","['QUERY___Moorella_thermoacetica_2_dsrA']",5.526754,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA",TRUE
"2613",2613,"OPVM01.34222.1_1/49-318","OPVM01","SAMEA2042001","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0700410545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"2614",2614,"ORUF01.1169.1_20/64-437","ORUF01","SAMEA2338834","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2615",2615,"ORUF01.1169.1_19/11-266","ORUF01","SAMEA2338834","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2616",2616,"ORPC01.2449.1_9/65-438","ORPC01","SAMEA2338722","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.09706,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"2617",2617,"ORPC01.2449.1_8/1-253","ORPC01","SAMEA2338722","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"2618",2618,"OYWE01.45209.1_1/1-188","OYWE01","SAMN06165040","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige2",TRUE
"2619",2619,"OZLH01.65693.1_1/6-91","OZLH01","SAMN06165218","['Desulfitibacter_alkalitolerans__DfiAlka2']",NA,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"2620",2620,"OZLH01.65693.1_2/1-97","OZLH01","SAMN06165218","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"2621",2621,"JABLTQ01.5509.1_21/63-436","JABLTQ01","SAMN14651228","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.006077,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"2622",2622,"JABLTQ01.120846.1_6/64-437","JABLTQ01","SAMN14651228","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.007847,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"2623",2623,"JABLTQ01.120846.1_5/11-266","JABLTQ01","SAMN14651228","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"2624",2624,"JABLTQ01.5509.1_20/11-266","JABLTQ01","SAMN14651228","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0452300545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"2625",2625,"OWSL01.5835.1_2/63-436","OWSL01","SAMEA4378238","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0702950545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"2626",2626,"OWSL01.5835.1_3/11-266","OWSL01","SAMEA4378238","['QUERY___Ley3_66761_scaffold_1025_dsrA']",2e-06,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"2627",2627,"OWSL01.73726.1_1/1-208","OWSL01","SAMEA4378238","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.35693898423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"2628",2628,"UZTG01.16.1_116/583-835","UZTG01","SAMN00792083","['QUERY___Moorella_thermoacetica_2_dsrA']",5.077827,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA",TRUE
"2629",2629,"UERC01.66601.1_1/1-196","UERC01","SAMN06115394","['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"2630",2630,"UPNI01.14545.1_1/64-437","UPNI01","SAMEA2737880","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2631",2631,"UPNI01.14545.1_2/11-152","UPNI01","SAMEA2737880","['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"2632",2632,"UPNI01.44288.1_1/62-141","UPNI01","SAMEA2737880","['QUERY___Ley3_66761_scaffold_1830_dsrB', 'Candidatus_Desulfovibrio_trichonymphae', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Candidatus_Desulfovibrio_trichonymphae",TRUE
"2633",2633,"OUPY01.33297.1_1/26-399","OUPY01","SAMN05194694","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0664490545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"2634",2634,"OUPY01.46065.1_1/1-254","OUPY01","SAMN05194694","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.018487,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"2635",2635,"OUPY01.2403.1_2/3-237","OUPY01","SAMN05194694","['Gordonibacter_pamelaeae__GrdPame5']",0.00337426070191466,TRUE,"Gordonibacter_pamelaeae__GrdPame5",TRUE
"2636",2636,"OUPY01.2403.1_3/1-200","OUPY01","SAMN05194694","['Gordonibacter_pamelaeae_7-10-1-b__FP929047', 'Gordonibacter_pamelaeae__GrdPame5']",NA,TRUE,"Gordonibacter_pamelaeae_7-10-1-b__FP929047",TRUE
"2637",2637,"OUPY01.2403.1_4/51-181","OUPY01","SAMN05194694","['Gordonibacter_pamelaeae_7-10-1-b__FP929047']",NA,TRUE,"Gordonibacter_pamelaeae_7-10-1-b__FP929047",TRUE
"2638",2638,"UZOV01.13690.1_1/1-193","UZOV01","SAMN00792002","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige2",TRUE
"2639",2639,"OYSB01.1194.1_2/64-437","OYSB01","SAMN06165352","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2640",2640,"OYSB01.2815.1_2/52-399","OYSB01","SAMN06165352","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.16306098423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"2641",2641,"OYSB01.1194.1_1/11-266","OYSB01","SAMN06165352","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2642",2642,"OYSB01.2815.1_1/6-162","OYSB01","SAMN06165352","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.941330796485778,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"2643",2643,"OYSB01.3561.1_5/1-109","OYSB01","SAMN06165352","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.732531796485778,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"2644",2644,"UESD01.606.1_8/64-437","UESD01","SAMN06115408","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2645",2645,"UESD01.12614.1_2/65-438","UESD01","SAMN06115408","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0639070545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"2646",2646,"UESD01.606.1_9/1-253","UESD01","SAMN06115408","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2647",2647,"UESD01.12614.1_3/11-162","UESD01","SAMN06115408","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0765290545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"2648",2648,"ULYU01.64089.1_2/62-139","ULYU01","SAMEA4835872","['QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Candidatus_Desulfovibrio_trichonymphae']",NA,TRUE,"Candidatus_Desulfovibrio_trichonymphae",TRUE
"2649",2649,"ORRT01.828.1_6/11-266","ORRT01","SAMEA2338624","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2650",2650,"ORRT01.828.1_7/1-238","ORRT01","SAMEA2338624","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"2651",2651,"OZAI01.48669.1_1/8-161","OZAI01","SAMN06164907","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.47799,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"2652",2652,"ORIU01.89.1_5/53-398","ORIU01","SAMN04329873","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.32672598423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"2653",2653,"ORIU01.89.1_4/5-240","ORIU01","SAMN04329873","['Desulfitibacter_alkalitolerans__DfiAlka2']",1.32138379648578,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"2654",2654,"OVLZ01.65167.1_2/1-89","OVLZ01","SAMN06016354","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"2655",2655,"JAHZAD01.5.1_86/51-399","JAHZAD01","SAMN19224821","['Gordonibacter_pamelaeae__GrdPame5']",0.611884376715172,TRUE,"Gordonibacter_pamelaeae__GrdPame5",TRUE
"2656",2656,"JAHZAD01.5.1_87/2-235","JAHZAD01","SAMN19224821","['Gordonibacter_pamelaeae__GrdPame5']",0.698546376715172,TRUE,"Gordonibacter_pamelaeae__GrdPame5",TRUE
"2657",2657,"USYQ01.22743.1_1/28-400","USYQ01","SAMN06111928","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.372045,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"2658",2658,"USYQ01.29282.1_1/1-216","USYQ01","SAMN06111928","['QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"2659",2659,"UPCN01.500.1_12/64-437","UPCN01","SAMEA2737712","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2660",2660,"UPCN01.500.1_13/11-266","UPCN01","SAMEA2737712","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2661",2661,"OWFQ01.503.1_17/64-437","OWFQ01","SAMEA3708598","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2662",2662,"OWFQ01.503.1_18/11-266","OWFQ01","SAMEA3708598","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2663",2663,"JAGZET01.33.1_23/64-437","JAGZET01","SAMN17800770","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2664",2664,"JAGZET01.33.1_22/11-266","JAGZET01","SAMN17800770","['Bilophila_sp._4_1_30__BilSpec3']",0.00166686459370536,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"2665",2665,"OQQZ01.55935.1_1/64-160","OQQZ01","SAMN02711298","['Bilophila_sp._4_1_30__BilSpec3']",0.0671178645937054,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"2666",2666,"UXIX01.4530.1_3/11-266","UXIX01","SAMEA2147114","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0871560545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"2667",2667,"UXIX01.4530.1_4/461-647","UXIX01","SAMEA2147114","['Desulfovibrio_piger__DslPige4']",0.00968443512333119,TRUE,"Desulfovibrio_piger__DslPige4",TRUE
"2668",2668,"UZLL01.11034.1_2/63-436","UZLL01","SAMN00715211","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0558060545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"2669",2669,"UZLL01.28803.1_1/1-201","UZLL01","SAMN00715211","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"2670",2670,"OQGP01.7603.1_1/1-85","OQGP01","SAMD00036440","['Bilophila_sp._4_1_30__BilSpec3']",0.0319998645937054,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"2671",2671,"UEPL01.560.1_12/64-437","UEPL01","SAMN06115518","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2672",2672,"UEPL01.22348.1_2/31-404","UEPL01","SAMN06115518","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.372045,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"2673",2673,"UEPL01.560.1_13/11-266","UEPL01","SAMN06115518","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2674",2674,"CAJKMX01.1.1_96/63-436","CAJKMX01","SAMEA7847025","['QUERY___Ley3_66761_scaffold_1025_dsrA']",2e-06,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"2675",2675,"CAJKMX01.1.1_92/63-436","CAJKMX01","SAMEA7847025","['Desulfovibrio_piger__DslPige2']",0.046700189917109,TRUE,"Desulfovibrio_piger__DslPige2",TRUE
"2676",2676,"CAJKMX01.1.1_91/11-266","CAJKMX01","SAMEA7847025","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.109841054566389,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"2677",2677,"CAJKMX01.1.1_95/11-266","CAJKMX01","SAMEA7847025","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.037144,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"2678",2678,"OYQI01.469.1_3/64-437","OYQI01","SAMN06165443","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2679",2679,"OYQI01.3580.1_1/1-308","OYQI01","SAMN06165443","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"2680",2680,"OYQI01.469.1_2/11-194","OYQI01","SAMN06165443","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.0259,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"2681",2681,"UERW01.1603.1_2/64-437","UERW01","SAMN06115492","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"2682",2682,"UERW01.1603.1_1/11-266","UERW01","SAMN06115492","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
